fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight380,2,"[0, 0]","[[27, 72], [44, 69]]","[37.0, 63.0]","[[27, 73], [50, 75]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 2]","[0, 0]","[76, 0]","[[23, 67], [42, 66]]","[[4, 4], [2, 3]]","[[0, 1], [0, 0]]","[[19, 57], [33, 53]]","[[5, 12], [11, 16]]","[[3, 3], [0, 0]]",,Could Not Continue
fight387,1,"[0, 0]","[[17, 41], [8, 23]]","[41.0, 34.0]","[[22, 47], [12, 28]]","[[0, 0], [1, 7]]","[0.0, 14.0]","[1, 0]","[0, 0]","[40, 103]","[[15, 39], [4, 18]]","[[2, 2], [4, 5]]","[[0, 0], [0, 0]]","[[8, 30], [5, 19]]","[[4, 5], [3, 3]]","[[5, 6], [0, 1]]",,Submission
fight387,2,"[0, 0]","[[8, 18], [7, 20]]","[44.0, 35.0]","[[8, 18], [11, 24]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 1]","[0, 0]","[4, 53]","[[4, 13], [5, 18]]","[[4, 5], [2, 2]]","[[0, 0], [0, 0]]","[[7, 17], [7, 17]]","[[1, 1], [0, 0]]","[[0, 0], [0, 3]]",,Submission
fight398,1,"[0, 0]","[[25, 50], [14, 57]]","[50.0, 24.0]","[[25, 50], [15, 58]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[20, 43], [8, 41]]","[[1, 3], [4, 12]]","[[4, 4], [2, 4]]","[[25, 50], [14, 57]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight398,2,"[0, 1]","[[2, 3], [10, 14]]","[66.0, 71.0]","[[5, 6], [18, 22]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[1, 0]","[1, 0]","[93, 73]","[[1, 1], [1, 5]]","[[1, 1], [9, 9]]","[[0, 1], [0, 0]]","[[2, 3], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [9, 12]]",,Submission
fight405,1,"[0, 0]","[[9, 11], [10, 17]]","[81.0, 58.0]","[[26, 28], [20, 28]]","[[4, 5], [0, 1]]","[80.0, 0.0]","[0, 1]","[0, 0]","[186, 61]","[[4, 6], [3, 6]]","[[5, 5], [7, 11]]","[[0, 0], [0, 0]]","[[0, 2], [6, 10]]","[[5, 5], [4, 7]]","[[4, 4], [0, 0]]",,Submission
fight405,2,"[0, 0]","[[11, 17], [10, 17]]","[64.0, 58.0]","[[20, 26], [14, 21]]","[[3, 4], [0, 1]]","[75.0, 0.0]","[2, 0]","[0, 0]","[210, 0]","[[9, 15], [8, 14]]","[[2, 2], [2, 3]]","[[0, 0], [0, 0]]","[[1, 6], [5, 12]]","[[2, 2], [2, 2]]","[[8, 9], [3, 3]]",,Submission
fight423,1,"[0, 1]","[[41, 72], [34, 82]]","[56.0, 41.0]","[[44, 75], [36, 84]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[1, 0]","[0, 0]","[0, 53]","[[26, 56], [23, 62]]","[[11, 12], [7, 13]]","[[4, 4], [4, 7]]","[[41, 72], [28, 68]]","[[0, 0], [2, 6]]","[[0, 0], [4, 8]]",,Submission
fight423,2,"[0, 0]","[[25, 47], [6, 28]]","[53.0, 21.0]","[[25, 47], [6, 28]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[2, 0]","[0, 0]","[0, 16]","[[16, 36], [3, 20]]","[[6, 8], [2, 5]]","[[3, 3], [1, 3]]","[[25, 47], [6, 28]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight434,1,"[0, 0]","[[13, 37], [15, 23]]","[35.0, 65.0]","[[14, 38], [28, 38]]","[[1, 3], [0, 3]]","[33.0, 0.0]","[0, 0]","[0, 0]","[85, 65]","[[10, 34], [1, 7]]","[[2, 2], [6, 8]]","[[1, 1], [8, 8]]","[[10, 34], [12, 18]]","[[3, 3], [3, 5]]","[[0, 0], [0, 0]]",,Submission
fight434,2,"[0, 0]","[[1, 3], [1, 3]]","[33.0, 33.0]","[[8, 12], [6, 8]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[170, 0]","[[1, 3], [1, 3]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[0, 2], [1, 3]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,Submission
fight441,1,"[0, 0]","[[22, 47], [11, 43]]","[46.0, 25.0]","[[22, 47], [11, 43]]","[[1, 3], [0, 1]]","[33.0, 0.0]","[0, 0]","[0, 0]","[55, 25]","[[10, 31], [7, 36]]","[[2, 5], [1, 4]]","[[10, 11], [3, 3]]","[[20, 42], [9, 38]]","[[2, 5], [2, 5]]","[[0, 0], [0, 0]]",,Submission
fight441,2,"[0, 0]","[[5, 6], [0, 9]]","[83.0, 0.0]","[[5, 6], [1, 10]]","[[0, 1], [1, 1]]","[0.0, 100.0]","[0, 2]","[0, 0]","[5, 51]","[[1, 2], [0, 9]]","[[2, 2], [0, 0]]","[[2, 2], [0, 0]]","[[4, 5], [0, 9]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight463,1,"[0, 0]","[[30, 58], [36, 75]]","[51.0, 48.0]","[[33, 62], [43, 85]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[81, 4]","[[13, 32], [25, 62]]","[[16, 25], [6, 7]]","[[1, 1], [5, 6]]","[[27, 54], [27, 65]]","[[0, 0], [1, 1]]","[[3, 4], [8, 9]]",,Submission
fight463,2,"[0, 0]","[[11, 27], [25, 41]]","[40.0, 60.0]","[[12, 29], [26, 42]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 1]","[0, 0]","[36, 16]","[[7, 21], [17, 33]]","[[3, 5], [4, 4]]","[[1, 1], [4, 4]]","[[10, 26], [18, 34]]","[[0, 0], [0, 0]]","[[1, 1], [7, 7]]",,Submission
fight467,1,"[0, 0]","[[4, 7], [4, 12]]","[57.0, 33.0]","[[14, 21], [9, 20]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 0]","[147, 114]","[[3, 6], [3, 11]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]","[[4, 7], [1, 9]]","[[0, 0], [0, 0]]","[[0, 0], [3, 3]]",,Submission
fight467,2,"[0, 0]","[[3, 8], [9, 18]]","[37.0, 50.0]","[[5, 10], [24, 35]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[1, 1]","[0, 0]","[0, 139]","[[2, 6], [8, 17]]","[[1, 1], [0, 0]]","[[0, 1], [1, 1]]","[[3, 8], [2, 6]]","[[0, 0], [0, 0]]","[[0, 0], [7, 12]]",,Submission
fight468,1,"[0, 0]","[[8, 8], [4, 6]]","[100.0, 66.0]","[[19, 20], [39, 42]]","[[1, 1], [1, 1]]","[100.0, 100.0]","[0, 0]","[0, 0]","[97, 186]","[[6, 6], [4, 6]]","[[2, 2], [0, 0]]","[[0, 0], [0, 0]]","[[2, 2], [0, 1]]","[[0, 0], [0, 0]]","[[6, 6], [4, 5]]",,Submission
fight468,2,"[0, 0]","[[0, 1], [1, 2]]","[0.0, 50.0]","[[0, 1], [1, 2]]","[[1, 1], [1, 1]]","[100.0, 100.0]","[1, 0]","[0, 0]","[20, 11]","[[0, 1], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[0, 1], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight504,1,"[0, 0]","[[21, 33], [6, 19]]","[63.0, 31.0]","[[35, 52], [9, 22]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[102, 0]","[[17, 28], [2, 13]]","[[2, 3], [1, 3]]","[[2, 2], [3, 3]]","[[12, 20], [6, 18]]","[[8, 12], [0, 1]]","[[1, 1], [0, 0]]",,Submission
fight504,2,"[0, 0]","[[11, 17], [1, 6]]","[64.0, 16.0]","[[18, 28], [2, 8]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[78, 0]","[[10, 16], [0, 1]]","[[1, 1], [0, 1]]","[[0, 0], [1, 4]]","[[5, 9], [1, 6]]","[[1, 2], [0, 0]]","[[5, 6], [0, 0]]",,Submission
fight514,1,"[0, 0]","[[5, 23], [9, 25]]","[21.0, 36.0]","[[8, 26], [19, 35]]","[[0, 1], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[20, 108]","[[2, 14], [5, 21]]","[[0, 3], [1, 1]]","[[3, 6], [3, 3]]","[[5, 23], [9, 25]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight514,2,"[0, 0]","[[7, 16], [5, 11]]","[43.0, 45.0]","[[8, 17], [5, 11]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[1, 0]","[0, 0]","[67, 0]","[[4, 11], [3, 9]]","[[0, 0], [0, 0]]","[[3, 5], [2, 2]]","[[7, 16], [5, 11]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight517,1,"[0, 0]","[[20, 39], [16, 59]]","[51.0, 27.0]","[[22, 42], [20, 64]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[26, 45]","[[9, 26], [11, 47]]","[[6, 6], [2, 3]]","[[5, 7], [3, 9]]","[[17, 34], [9, 43]]","[[3, 5], [7, 16]]","[[0, 0], [0, 0]]",,Overturned
fight517,2,"[0, 0]","[[5, 9], [6, 13]]","[55.0, 46.0]","[[6, 10], [6, 13]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[69, 25]","[[2, 5], [3, 8]]","[[3, 3], [0, 1]]","[[0, 1], [3, 4]]","[[5, 9], [6, 13]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Overturned
fight521,1,"[0, 0]","[[13, 31], [21, 41]]","[41.0, 51.0]","[[13, 31], [23, 43]]","[[0, 2], [1, 1]]","[0.0, 100.0]","[0, 1]","[0, 0]","[1, 50]","[[7, 21], [10, 29]]","[[2, 6], [8, 9]]","[[4, 4], [3, 3]]","[[10, 28], [14, 31]]","[[3, 3], [1, 3]]","[[0, 0], [6, 7]]",,Submission
fight521,2,"[0, 0]","[[4, 12], [6, 10]]","[33.0, 60.0]","[[5, 13], [7, 11]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[22, 79]","[[3, 10], [3, 6]]","[[0, 0], [3, 4]]","[[1, 2], [0, 0]]","[[1, 7], [4, 7]]","[[3, 5], [1, 2]]","[[0, 0], [1, 1]]",,Submission
fight529,1,"[0, 0]","[[30, 57], [10, 17]]","[52.0, 58.0]","[[60, 98], [10, 17]]","[[0, 0], [0, 7]]","[0.0, 0.0]","[0, 0]","[0, 0]","[106, 144]","[[24, 48], [8, 15]]","[[6, 9], [2, 2]]","[[0, 0], [0, 0]]","[[3, 5], [2, 4]]","[[13, 22], [4, 6]]","[[14, 30], [4, 7]]",,Submission
fight529,2,"[0, 0]","[[2, 6], [2, 15]]","[33.0, 13.0]","[[2, 6], [2, 15]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[1, 0]","[0, 0]","[42, 0]","[[1, 5], [2, 14]]","[[0, 0], [0, 1]]","[[1, 1], [0, 0]]","[[2, 6], [2, 15]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
