fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight56,1,"[0, 0]","[[30, 47], [1, 5]]","[63.0, 20.0]","[[30, 47], [1, 5]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[23, 36], [0, 4]]","[[7, 11], [1, 1]]","[[0, 0], [0, 0]]","[[16, 30], [1, 5]]","[[11, 14], [0, 0]]","[[3, 3], [0, 0]]",,KO/TKO
fight58,1,"[0, 1]","[[14, 33], [38, 57]]","[42.0, 66.0]","[[16, 36], [42, 61]]","[[0, 0], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 49]","[[6, 20], [31, 46]]","[[7, 11], [2, 6]]","[[1, 2], [5, 5]]","[[12, 28], [17, 30]]","[[2, 5], [1, 1]]","[[0, 0], [20, 26]]",,KO/TKO
fight62,1,"[1, 0]","[[13, 17], [7, 14]]","[76.0, 50.0]","[[13, 17], [7, 14]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[3, 7], [3, 10]]","[[6, 6], [1, 1]]","[[4, 4], [3, 3]]","[[12, 16], [7, 14]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
fight63,1,"[1, 0]","[[26, 36], [12, 28]]","[72.0, 42.0]","[[37, 47], [32, 59]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[31, 164]","[[23, 32], [8, 24]]","[[3, 3], [3, 3]]","[[0, 1], [1, 1]]","[[7, 13], [6, 14]]","[[3, 3], [0, 0]]","[[16, 20], [6, 14]]",,KO/TKO
fight64,1,"[1, 0]","[[3, 5], [1, 7]]","[60.0, 14.0]","[[3, 5], [1, 7]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[3, 5], [1, 5]]","[[0, 0], [0, 2]]","[[0, 0], [0, 0]]","[[2, 4], [1, 7]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
fight68,1,"[0, 1]","[[20, 59], [35, 75]]","[33.0, 46.0]","[[20, 59], [39, 79]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 8]","[[12, 50], [26, 61]]","[[8, 9], [6, 11]]","[[0, 0], [3, 3]]","[[19, 58], [22, 58]]","[[1, 1], [1, 2]]","[[0, 0], [12, 15]]",,KO/TKO
fight69,1,"[0, 1]","[[2, 11], [9, 16]]","[18.0, 56.0]","[[2, 11], [9, 16]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[1, 7], [4, 11]]","[[0, 1], [3, 3]]","[[1, 3], [2, 2]]","[[2, 11], [8, 15]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]",,KO/TKO
fight70,1,"[0, 0]","[[2, 7], [15, 20]]","[28.0, 75.0]","[[2, 7], [15, 20]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 7]","[[1, 4], [14, 18]]","[[0, 0], [0, 0]]","[[1, 3], [1, 2]]","[[2, 7], [2, 4]]","[[0, 0], [0, 0]]","[[0, 0], [13, 16]]",,KO/TKO
fight71,1,"[0, 2]","[[7, 29], [51, 86]]","[24.0, 59.0]","[[11, 35], [51, 86]]","[[4, 6], [0, 1]]","[66.0, 0.0]","[0, 0]","[0, 0]","[135, 16]","[[5, 27], [38, 70]]","[[1, 1], [8, 11]]","[[1, 1], [5, 5]]","[[7, 28], [36, 67]]","[[0, 1], [9, 12]]","[[0, 0], [6, 7]]",,KO/TKO
fight72,1,"[1, 0]","[[17, 35], [7, 28]]","[48.0, 25.0]","[[18, 38], [9, 31]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[46, 0]","[[8, 21], [4, 20]]","[[6, 10], [0, 1]]","[[3, 4], [3, 7]]","[[8, 22], [7, 28]]","[[5, 7], [0, 0]]","[[4, 6], [0, 0]]",,KO/TKO
fight78,1,"[1, 0]","[[11, 27], [10, 22]]","[40.0, 45.0]","[[12, 28], [11, 23]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[10, 24], [6, 17]]","[[1, 2], [4, 5]]","[[0, 1], [0, 0]]","[[7, 22], [10, 21]]","[[2, 3], [0, 1]]","[[2, 2], [0, 0]]",,KO/TKO
fight80,1,"[1, 0]","[[24, 45], [15, 40]]","[53.0, 37.0]","[[24, 45], [15, 40]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[5, 0]","[[22, 41], [7, 26]]","[[1, 3], [4, 10]]","[[1, 1], [4, 4]]","[[15, 35], [15, 40]]","[[0, 0], [0, 0]]","[[9, 10], [0, 0]]",,KO/TKO
fight82,1,"[0, 0]","[[37, 60], [22, 47]]","[61.0, 46.0]","[[47, 74], [28, 55]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[84, 0]","[[26, 46], [17, 40]]","[[6, 8], [4, 6]]","[[5, 6], [1, 1]]","[[14, 26], [21, 45]]","[[2, 4], [1, 2]]","[[21, 30], [0, 0]]",,KO/TKO
fight85,1,"[2, 0]","[[7, 10], [7, 19]]","[70.0, 36.0]","[[7, 10], [9, 21]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 35]","[[6, 8], [7, 15]]","[[1, 2], [0, 4]]","[[0, 0], [0, 0]]","[[7, 10], [4, 15]]","[[0, 0], [0, 1]]","[[0, 0], [3, 3]]",,KO/TKO
fight87,1,"[0, 1]","[[16, 31], [34, 64]]","[51.0, 53.0]","[[24, 40], [34, 64]]","[[0, 5], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[14, 16]","[[10, 24], [27, 56]]","[[2, 2], [6, 7]]","[[4, 5], [1, 1]]","[[14, 29], [30, 60]]","[[2, 2], [4, 4]]","[[0, 0], [0, 0]]",,KO/TKO
fight92,1,"[1, 1]","[[17, 37], [36, 61]]","[45.0, 59.0]","[[31, 52], [43, 74]]","[[0, 1], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[24, 93]","[[14, 34], [33, 57]]","[[2, 2], [3, 4]]","[[1, 1], [0, 0]]","[[6, 19], [15, 32]]","[[2, 2], [5, 5]]","[[9, 16], [16, 24]]",,KO/TKO
fight96,1,"[4, 0]","[[60, 101], [10, 38]]","[59.0, 26.0]","[[71, 114], [10, 38]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[67, 8]","[[56, 93], [9, 36]]","[[3, 7], [0, 0]]","[[1, 1], [1, 2]]","[[11, 27], [7, 27]]","[[6, 15], [3, 11]]","[[43, 59], [0, 0]]",,KO/TKO
fight97,1,"[0, 1]","[[11, 30], [16, 27]]","[36.0, 59.0]","[[11, 30], [17, 28]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 1]","[90, 28]","[[8, 25], [9, 19]]","[[2, 3], [5, 5]]","[[1, 2], [2, 3]]","[[8, 27], [6, 15]]","[[2, 2], [4, 4]]","[[1, 1], [6, 8]]",,KO/TKO
fight100,1,"[0, 0]","[[11, 24], [44, 73]]","[45.0, 60.0]","[[11, 24], [44, 73]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[5, 18], [27, 54]]","[[3, 3], [12, 14]]","[[3, 3], [5, 5]]","[[11, 24], [36, 61]]","[[0, 0], [8, 12]]","[[0, 0], [0, 0]]",,KO/TKO
fight101,1,"[0, 1]","[[10, 30], [28, 40]]","[33.0, 70.0]","[[10, 30], [29, 41]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 15]","[[5, 21], [23, 35]]","[[3, 6], [2, 2]]","[[2, 3], [3, 3]]","[[10, 30], [16, 26]]","[[0, 0], [0, 0]]","[[0, 0], [12, 14]]",,KO/TKO
fight102,1,"[0, 1]","[[11, 21], [24, 46]]","[52.0, 52.0]","[[11, 21], [25, 47]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 5]","[[5, 13], [21, 40]]","[[1, 1], [1, 1]]","[[5, 7], [2, 5]]","[[11, 21], [19, 39]]","[[0, 0], [2, 2]]","[[0, 0], [3, 5]]",,KO/TKO
fight105,1,"[1, 0]","[[20, 35], [6, 15]]","[57.0, 40.0]","[[20, 35], [6, 15]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[15, 29], [4, 13]]","[[4, 4], [0, 0]]","[[1, 2], [2, 2]]","[[14, 26], [5, 14]]","[[6, 9], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight107,1,"[1, 0]","[[22, 31], [1, 6]]","[70.0, 16.0]","[[27, 37], [4, 11]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 49]","[[21, 29], [0, 5]]","[[1, 1], [1, 1]]","[[0, 1], [0, 0]]","[[4, 10], [1, 5]]","[[0, 0], [0, 1]]","[[18, 21], [0, 0]]",,KO/TKO
fight109,1,"[1, 0]","[[47, 81], [25, 51]]","[58.0, 49.0]","[[47, 81], [30, 56]]","[[0, 2], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[10, 27]","[[29, 62], [14, 40]]","[[7, 8], [4, 4]]","[[11, 11], [7, 7]]","[[46, 80], [21, 45]]","[[1, 1], [3, 5]]","[[0, 0], [1, 1]]",,KO/TKO
fight111,1,"[0, 0]","[[36, 66], [27, 38]]","[54.0, 71.0]","[[36, 66], [43, 54]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 1]","[0, 0]","[198, 0]","[[35, 62], [13, 21]]","[[0, 2], [6, 9]]","[[1, 2], [8, 8]]","[[8, 20], [17, 26]]","[[0, 0], [1, 1]]","[[28, 46], [9, 11]]",,TKO - Doctor's Stoppage
fight112,1,"[0, 2]","[[1, 2], [10, 17]]","[50.0, 58.0]","[[1, 2], [14, 22]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 8]","[[1, 2], [9, 16]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]","[[1, 2], [2, 4]]","[[0, 0], [2, 3]]","[[0, 0], [6, 10]]",,KO/TKO
fight113,1,"[0, 1]","[[0, 0], [4, 5]]","[0.0, 80.0]","[[0, 0], [5, 7]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 3]","[[0, 0], [4, 5]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]","[[0, 0], [2, 3]]",,KO/TKO
fight117,1,"[1, 0]","[[6, 13], [5, 10]]","[46.0, 50.0]","[[6, 13], [5, 10]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 0]","[[5, 11], [3, 8]]","[[0, 0], [0, 0]]","[[1, 2], [2, 2]]","[[3, 9], [5, 10]]","[[0, 0], [0, 0]]","[[3, 4], [0, 0]]",,KO/TKO
fight119,1,"[1, 0]","[[45, 63], [0, 3]]","[71.0, 0.0]","[[55, 74], [0, 3]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[56, 11]","[[43, 61], [0, 2]]","[[1, 1], [0, 1]]","[[1, 1], [0, 0]]","[[7, 8], [0, 3]]","[[3, 3], [0, 0]]","[[35, 52], [0, 0]]",,KO/TKO
fight121,1,"[0, 1]","[[8, 19], [17, 24]]","[42.0, 70.0]","[[8, 19], [17, 24]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 9]","[[0, 6], [12, 17]]","[[0, 1], [4, 6]]","[[8, 12], [1, 1]]","[[8, 19], [7, 11]]","[[0, 0], [0, 0]]","[[0, 0], [10, 13]]",,KO/TKO
fight122,1,"[0, 1]","[[15, 37], [21, 35]]","[40.0, 60.0]","[[15, 37], [21, 35]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 4]","[[10, 32], [7, 18]]","[[3, 3], [7, 10]]","[[2, 2], [7, 7]]","[[14, 35], [20, 34]]","[[1, 2], [0, 0]]","[[0, 0], [1, 1]]",,KO/TKO
fight123,1,"[1, 0]","[[38, 104], [22, 52]]","[36.0, 42.0]","[[38, 104], [22, 52]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[20, 83], [16, 44]]","[[10, 12], [6, 8]]","[[8, 9], [0, 0]]","[[34, 99], [22, 52]]","[[0, 0], [0, 0]]","[[4, 5], [0, 0]]",,KO/TKO
fight124,1,"[0, 0]","[[0, 2], [1, 1]]","[0.0, 100.0]","[[0, 2], [1, 1]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 0]","[[0, 1], [0, 0]]","[[0, 0], [1, 1]]","[[0, 1], [0, 0]]","[[0, 2], [1, 1]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight125,1,"[0, 1]","[[8, 27], [29, 52]]","[29.0, 55.0]","[[8, 27], [29, 52]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[4, 20], [16, 34]]","[[0, 2], [4, 9]]","[[4, 5], [9, 9]]","[[8, 26], [28, 51]]","[[0, 1], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight126,1,"[1, 0]","[[13, 23], [2, 10]]","[56.0, 20.0]","[[14, 24], [2, 10]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[11, 21], [1, 8]]","[[1, 1], [0, 1]]","[[1, 1], [1, 1]]","[[11, 18], [2, 9]]","[[0, 0], [0, 1]]","[[2, 5], [0, 0]]",,KO/TKO
fight127,1,"[0, 0]","[[16, 22], [1, 9]]","[72.0, 11.0]","[[16, 22], [1, 9]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[12, 18], [0, 5]]","[[4, 4], [1, 2]]","[[0, 0], [0, 2]]","[[3, 5], [1, 8]]","[[6, 10], [0, 1]]","[[7, 7], [0, 0]]",,KO/TKO
fight128,1,"[1, 0]","[[36, 64], [9, 18]]","[56.0, 50.0]","[[36, 64], [11, 20]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[117, 24]","[[30, 57], [4, 12]]","[[3, 4], [3, 4]]","[[3, 3], [2, 2]]","[[33, 60], [9, 18]]","[[3, 4], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight130,1,"[0, 1]","[[4, 15], [16, 30]]","[26.0, 53.0]","[[4, 15], [16, 30]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 3]","[[4, 14], [14, 28]]","[[0, 1], [2, 2]]","[[0, 0], [0, 0]]","[[4, 15], [10, 22]]","[[0, 0], [4, 5]]","[[0, 0], [2, 3]]",,KO/TKO
fight136,1,"[1, 0]","[[13, 26], [7, 11]]","[50.0, 63.0]","[[13, 26], [7, 11]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[12, 24], [3, 7]]","[[1, 2], [2, 2]]","[[0, 0], [2, 2]]","[[2, 15], [7, 11]]","[[0, 0], [0, 0]]","[[11, 11], [0, 0]]",,KO/TKO
fight137,1,"[1, 0]","[[10, 16], [7, 18]]","[62.0, 38.0]","[[10, 16], [7, 18]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 5]","[[5, 9], [7, 16]]","[[1, 3], [0, 2]]","[[4, 4], [0, 0]]","[[8, 14], [7, 18]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,KO/TKO
fight138,1,"[1, 0]","[[21, 59], [9, 46]]","[35.0, 19.0]","[[21, 59], [9, 46]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[19, 55], [8, 45]]","[[2, 4], [0, 0]]","[[0, 0], [1, 1]]","[[20, 56], [9, 46]]","[[0, 2], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
fight139,1,"[0, 0]","[[25, 36], [8, 19]]","[69.0, 42.0]","[[28, 39], [8, 19]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[41, 0]","[[24, 35], [4, 14]]","[[1, 1], [2, 3]]","[[0, 0], [2, 2]]","[[9, 19], [8, 18]]","[[1, 1], [0, 1]]","[[15, 16], [0, 0]]",,KO/TKO
fight141,1,"[0, 0]","[[22, 29], [0, 1]]","[75.0, 0.0]","[[24, 31], [0, 1]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[51, 0]","[[22, 29], [0, 1]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[0, 2], [0, 1]]","[[1, 1], [0, 0]]","[[21, 26], [0, 0]]",,KO/TKO
fight142,1,"[0, 1]","[[17, 52], [40, 61]]","[32.0, 65.0]","[[17, 52], [40, 61]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 4]","[[12, 45], [27, 44]]","[[4, 6], [0, 2]]","[[1, 1], [13, 15]]","[[17, 52], [36, 55]]","[[0, 0], [2, 3]]","[[0, 0], [2, 3]]",,KO/TKO
fight143,1,"[1, 0]","[[27, 53], [8, 19]]","[50.0, 42.0]","[[27, 53], [8, 19]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 0]","[[22, 44], [3, 12]]","[[2, 6], [5, 6]]","[[3, 3], [0, 1]]","[[18, 40], [3, 13]]","[[8, 11], [5, 6]]","[[1, 2], [0, 0]]",,KO/TKO
fight144,1,"[0, 1]","[[15, 27], [21, 51]]","[55.0, 41.0]","[[15, 27], [21, 51]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[3, 13], [9, 30]]","[[2, 3], [2, 5]]","[[10, 11], [10, 16]]","[[15, 27], [18, 46]]","[[0, 0], [0, 0]]","[[0, 0], [3, 5]]",,KO/TKO
fight147,1,"[0, 1]","[[7, 23], [22, 41]]","[30.0, 53.0]","[[7, 23], [22, 41]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 3]","[[2, 16], [13, 24]]","[[0, 1], [0, 3]]","[[5, 6], [9, 14]]","[[7, 23], [19, 38]]","[[0, 0], [0, 0]]","[[0, 0], [3, 3]]",,KO/TKO
fight148,1,"[1, 0]","[[16, 27], [5, 14]]","[59.0, 35.0]","[[17, 29], [5, 14]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[5, 0]","[[15, 22], [4, 13]]","[[0, 3], [0, 0]]","[[1, 2], [1, 1]]","[[11, 22], [5, 14]]","[[1, 1], [0, 0]]","[[4, 4], [0, 0]]",,KO/TKO
fight151,1,"[0, 1]","[[2, 11], [12, 16]]","[18.0, 75.0]","[[2, 11], [12, 16]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 1]","[[0, 8], [4, 5]]","[[0, 1], [6, 9]]","[[2, 2], [2, 2]]","[[2, 11], [12, 16]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight155,1,"[1, 0]","[[10, 12], [1, 1]]","[83.0, 100.0]","[[11, 13], [1, 1]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[7, 9], [0, 0]]","[[1, 1], [0, 0]]","[[2, 2], [1, 1]]","[[4, 6], [1, 1]]","[[0, 0], [0, 0]]","[[6, 6], [0, 0]]",,KO/TKO
fight156,1,"[0, 1]","[[13, 32], [20, 35]]","[40.0, 57.0]","[[13, 32], [22, 37]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 44]","[[6, 21], [13, 28]]","[[3, 5], [2, 2]]","[[4, 6], [5, 5]]","[[11, 30], [12, 22]]","[[2, 2], [8, 13]]","[[0, 0], [0, 0]]",,KO/TKO
fight157,1,"[0, 1]","[[12, 24], [25, 32]]","[50.0, 78.0]","[[12, 24], [25, 32]]","[[0, 1], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 8]","[[1, 6], [17, 23]]","[[4, 11], [6, 6]]","[[7, 7], [2, 3]]","[[12, 24], [10, 16]]","[[0, 0], [1, 1]]","[[0, 0], [14, 15]]",,KO/TKO
fight159,1,"[1, 0]","[[19, 43], [1, 9]]","[44.0, 11.0]","[[19, 43], [1, 9]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[14, 34], [0, 4]]","[[1, 4], [0, 1]]","[[4, 5], [1, 4]]","[[15, 38], [1, 9]]","[[0, 0], [0, 0]]","[[4, 5], [0, 0]]",,KO/TKO
fight160,1,"[0, 1]","[[3, 4], [9, 17]]","[75.0, 52.0]","[[3, 4], [9, 17]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 14]","[[1, 2], [6, 14]]","[[0, 0], [3, 3]]","[[2, 2], [0, 0]]","[[3, 4], [5, 12]]","[[0, 0], [1, 1]]","[[0, 0], [3, 4]]",,KO/TKO
fight166,1,"[1, 0]","[[13, 19], [4, 7]]","[68.0, 57.0]","[[13, 19], [4, 7]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[9, 15], [1, 4]]","[[2, 2], [1, 1]]","[[2, 2], [2, 2]]","[[9, 13], [4, 7]]","[[0, 0], [0, 0]]","[[4, 6], [0, 0]]",,KO/TKO
fight172,1,"[1, 0]","[[7, 15], [10, 20]]","[46.0, 50.0]","[[7, 15], [11, 21]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 0]","[[3, 8], [3, 9]]","[[2, 3], [5, 8]]","[[2, 4], [2, 3]]","[[6, 14], [10, 20]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
fight174,1,"[1, 0]","[[12, 26], [7, 23]]","[46.0, 30.0]","[[12, 26], [7, 23]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[12, 10]","[[3, 14], [3, 19]]","[[5, 7], [4, 4]]","[[4, 5], [0, 0]]","[[10, 24], [6, 22]]","[[0, 0], [0, 0]]","[[2, 2], [1, 1]]",,KO/TKO
fight175,1,"[2, 0]","[[22, 34], [13, 28]]","[64.0, 46.0]","[[22, 34], [13, 29]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[1, 0]","[0, 0]","[15, 0]","[[12, 23], [5, 16]]","[[4, 4], [1, 2]]","[[6, 7], [7, 10]]","[[19, 31], [13, 28]]","[[0, 0], [0, 0]]","[[3, 3], [0, 0]]",,KO/TKO
fight177,1,"[0, 1]","[[10, 20], [24, 44]]","[50.0, 54.0]","[[13, 23], [24, 44]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[27, 14]","[[6, 16], [15, 33]]","[[2, 2], [4, 4]]","[[2, 2], [5, 7]]","[[8, 17], [23, 43]]","[[2, 3], [0, 0]]","[[0, 0], [1, 1]]",,KO/TKO
fight181,1,"[0, 1]","[[4, 14], [13, 18]]","[28.0, 72.0]","[[4, 14], [13, 18]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 7]","[[4, 14], [9, 14]]","[[0, 0], [4, 4]]","[[0, 0], [0, 0]]","[[3, 13], [3, 5]]","[[1, 1], [8, 9]]","[[0, 0], [2, 4]]",,KO/TKO
fight182,1,"[0, 1]","[[4, 11], [8, 13]]","[36.0, 61.0]","[[4, 11], [9, 14]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 1]","[[2, 7], [5, 10]]","[[1, 3], [3, 3]]","[[1, 1], [0, 0]]","[[4, 11], [6, 11]]","[[0, 0], [0, 0]]","[[0, 0], [2, 2]]",,KO/TKO
fight183,1,"[0, 1]","[[8, 17], [29, 60]]","[47.0, 48.0]","[[8, 17], [29, 60]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 18]","[[8, 17], [24, 54]]","[[0, 0], [3, 4]]","[[0, 0], [2, 2]]","[[8, 17], [13, 44]]","[[0, 0], [0, 0]]","[[0, 0], [16, 16]]",,KO/TKO
fight184,1,"[0, 0]","[[7, 16], [34, 55]]","[43.0, 61.0]","[[7, 16], [42, 63]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 222]","[[5, 14], [31, 51]]","[[1, 1], [1, 2]]","[[1, 1], [2, 2]]","[[7, 16], [5, 19]]","[[0, 0], [1, 1]]","[[0, 0], [28, 35]]",,KO/TKO
fight185,1,"[1, 0]","[[3, 6], [2, 4]]","[50.0, 50.0]","[[3, 6], [2, 4]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[2, 5], [1, 2]]","[[1, 1], [0, 1]]","[[0, 0], [1, 1]]","[[2, 4], [2, 4]]","[[0, 0], [0, 0]]","[[1, 2], [0, 0]]",,KO/TKO
fight186,1,"[0, 2]","[[9, 30], [18, 39]]","[30.0, 46.0]","[[9, 30], [19, 40]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 26], [17, 38]]","[[4, 4], [1, 1]]","[[0, 0], [0, 0]]","[[8, 29], [17, 36]]","[[1, 1], [0, 2]]","[[0, 0], [1, 1]]",,KO/TKO
fight190,1,"[0, 1]","[[1, 7], [24, 40]]","[14.0, 60.0]","[[1, 7], [31, 48]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 33]","[[1, 7], [20, 36]]","[[0, 0], [1, 1]]","[[0, 0], [3, 3]]","[[1, 7], [6, 10]]","[[0, 0], [0, 0]]","[[0, 0], [18, 30]]",,KO/TKO
fight192,1,"[0, 1]","[[2, 3], [13, 20]]","[66.0, 65.0]","[[2, 3], [13, 20]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 7]","[[1, 2], [8, 15]]","[[1, 1], [2, 2]]","[[0, 0], [3, 3]]","[[2, 3], [8, 9]]","[[0, 0], [0, 0]]","[[0, 0], [5, 11]]",,KO/TKO
fight196,1,"[1, 0]","[[2, 4], [0, 7]]","[50.0, 0.0]","[[2, 4], [0, 7]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[1, 2], [0, 6]]","[[0, 1], [0, 1]]","[[1, 1], [0, 0]]","[[2, 4], [0, 7]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight197,1,"[1, 0]","[[41, 86], [22, 54]]","[47.0, 40.0]","[[43, 88], [22, 54]]","[[0, 0], [0, 6]]","[0.0, 0.0]","[0, 0]","[0, 0]","[30, 0]","[[37, 77], [14, 39]]","[[3, 6], [6, 12]]","[[1, 3], [2, 3]]","[[24, 54], [19, 49]]","[[13, 24], [3, 5]]","[[4, 8], [0, 0]]",,KO/TKO
